bib,age,5k_minutes,10k_minutes,15k_minutes,20k_minutes,Half_minutes,25k_minutes,30k_minutes,35k_minutes,40k_minutes,gender_F,gender_M,pace_5k_to_10k,percentage_decay_5k_to_10k,finish_minutes
26438.0,49.0,32.85,66.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,8.92,-1.17,319.38
32137.0,46.0,33.93,69.07,103.87,143.13,150.97,0.0,0.0,0.0,0.0,0,1,8.54,-1.75,323.85
25989.0,49.0,32.75,65.02,97.65,134.63,141.98,174.07,217.27,0.0,0.0,1,0,9.3,0.74,330.2
30092.0,47.0,35.25,72.07,110.4,149.18,157.58,189.05,232.32,275.2,320.3,1,0,8.15,-2.18,338.02
25496.0,45.0,35.78,72.42,110.7,155.27,164.1,197.63,240.02,281.68,323.78,1,0,8.19,-1.19,342.23
27774.0,49.0,33.68,71.05,112.52,154.3,162.6,195.85,241.35,285.27,327.33,1,0,8.03,-5.19,345.32
25083.0,47.0,34.57,71.28,109.47,151.75,160.3,0.0,0.0,0.0,0.0,1,0,8.17,-3.0,345.32
30143.0,46.0,32.92,69.38,106.97,150.05,159.2,0.0,0.0,0.0,0.0,0,1,8.23,-5.1,353.5
25034.0,45.0,36.93,76.93,116.93,157.73,166.53,200.03,0.0,0.0,0.0,0,1,7.5,-3.99,356.55
17738.0,45.0,34.88,73.95,114.6,158.25,0.0,0.0,0.0,0.0,0.0,1,0,7.68,-5.67,364.77
550.0,51.0,18.73,37.57,56.5,75.42,79.53,94.25,113.8,134.03,0.0,0,1,15.92,-0.29,162.72
7276.0,52.0,19.95,39.33,58.53,78.23,82.53,0.0,0.0,0.0,0.0,0,1,15.48,1.45,173.83
7257.0,54.0,19.77,39.4,59.47,79.55,83.93,0.0,0.0,0.0,0.0,0,1,15.28,0.36,174.07
2519.0,50.0,21.12,41.18,61.28,81.73,86.15,102.1,122.93,144.32,165.28,0,1,14.96,2.57,174.45
4827.0,53.0,20.78,41.62,62.52,83.23,87.78,103.95,124.75,145.58,166.05,0,1,14.4,-0.14,175.25
9349.0,51.0,19.9,40.3,60.78,81.52,85.97,102.0,122.98,144.43,165.93,0,1,14.71,-1.24,175.45
5491.0,52.0,21.05,41.65,62.18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.56,1.08,175.58
5184.0,50.0,20.88,41.62,62.45,83.57,88.13,104.52,126.02,147.25,167.4,0,1,14.46,0.34,176.23
6715.0,52.0,21.05,41.77,62.52,83.68,0.0,0.0,0.0,0.0,0.0,0,1,14.48,0.79,177.37
4144.0,53.0,21.38,42.13,62.78,83.88,88.43,105.0,126.65,148.28,169.2,0,1,14.46,1.5,177.95
10814.0,50.0,20.63,41.35,62.2,82.98,87.43,103.72,125.1,0.0,0.0,0,1,14.48,-0.22,178.15
5755.0,51.0,20.7,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.49,0.0,178.53
6137.0,50.0,21.4,42.25,63.02,83.98,88.48,105.03,126.73,148.88,170.6,0,1,14.39,1.3,180.03
9090.0,50.0,21.55,42.9,64.22,85.57,0.0,0.0,0.0,0.0,0.0,0,1,14.05,0.47,181.48
3736.0,50.0,21.42,42.52,63.68,85.05,89.62,106.32,128.02,0.0,0.0,0,1,14.22,0.75,181.68
6312.0,54.0,21.0,42.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.1,-0.64,183.42
8905.0,54.0,20.85,41.57,62.45,83.9,88.55,105.5,0.0,0.0,0.0,0,1,14.48,0.31,184.83
10004.0,51.0,22.92,44.22,65.53,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.08,3.66,185.37
3780.0,52.0,21.28,42.95,64.38,86.13,90.78,107.4,128.63,0.0,0.0,0,1,13.84,-0.91,185.62
8031.0,52.0,20.3,41.03,61.95,83.5,0.0,0.0,0.0,0.0,0.0,0,1,14.47,-1.05,185.9
4364.0,50.0,20.82,41.45,62.15,83.45,88.1,105.03,127.6,150.97,175.17,0,1,14.54,0.46,186.1
6891.0,50.0,21.43,42.68,63.98,85.6,90.23,107.08,129.02,152.0,175.28,0,1,14.12,0.42,186.57
9623.0,53.0,22.8,44.88,66.4,88.05,92.73,109.52,131.4,153.95,176.88,0,1,13.59,1.6,186.85
10821.0,52.0,21.73,43.02,64.52,86.53,91.25,0.0,0.0,0.0,0.0,0,1,14.09,1.02,186.87
13698.0,54.0,21.55,43.17,64.83,87.02,91.83,0.0,0.0,0.0,0.0,0,1,13.88,-0.16,187.13
10531.0,50.0,21.47,42.55,63.85,85.18,89.83,0.0,0.0,0.0,0.0,0,1,14.23,0.92,187.2
13504.0,50.0,21.85,43.78,66.02,88.0,0.0,0.0,0.0,0.0,0.0,0,1,13.68,-0.18,187.57
9176.0,54.0,22.33,44.13,65.93,87.8,92.55,109.77,133.1,0.0,0.0,0,1,13.76,1.2,187.97
14448.0,53.0,22.58,44.52,66.4,88.4,0.0,0.0,0.0,0.0,0.0,0,1,13.67,1.44,188.23
9942.0,51.0,23.28,44.87,66.83,89.2,94.07,111.57,134.2,0.0,0.0,0,1,13.9,3.77,188.65
10022.0,54.0,21.33,42.42,63.82,85.72,0.0,0.0,0.0,0.0,0.0,0,1,14.22,0.57,188.98
8974.0,51.0,21.03,42.27,63.55,85.12,0.0,0.0,0.0,0.0,0.0,0,1,14.12,-0.5,189.07
15119.0,52.0,23.23,45.6,67.68,89.58,0.0,0.0,0.0,0.0,0.0,0,1,13.41,1.89,189.08
12500.0,53.0,21.53,43.47,65.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.67,-0.94,189.52
6294.0,51.0,22.38,44.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.4,-0.02,189.77
6438.0,52.0,21.92,43.7,65.72,88.02,92.92,110.78,133.92,157.48,180.33,0,1,13.77,0.32,190.22
5506.0,52.0,22.13,44.37,66.83,89.53,94.42,112.3,135.52,0.0,0.0,0,1,13.49,-0.25,191.85
6890.0,50.0,22.13,44.3,66.58,90.18,95.17,113.0,136.42,160.03,182.4,0,1,13.53,-0.09,191.98
14108.0,54.0,22.45,44.38,66.77,89.4,94.22,112.15,135.8,159.87,182.47,0,1,13.68,1.17,192.42
13401.0,51.0,22.55,44.8,66.8,89.28,94.18,111.68,0.0,0.0,0.0,0,1,13.48,0.67,192.62
5283.0,50.0,21.47,42.6,63.45,84.22,88.82,105.32,0.0,0.0,0.0,0,1,14.2,0.8,192.75
10264.0,54.0,22.23,44.22,66.17,88.3,93.1,0.0,0.0,0.0,0.0,0,1,13.64,0.54,193.03
12769.0,51.0,24.1,46.78,69.37,92.02,0.0,0.0,0.0,0.0,0.0,0,1,13.23,3.04,193.47
11134.0,53.0,21.48,43.2,65.1,87.33,92.2,0.0,0.0,0.0,0.0,0,1,13.81,-0.56,193.47
2933.0,50.0,20.1,40.18,60.52,81.12,85.6,102.02,124.58,151.95,180.68,0,1,14.94,0.05,193.53
6656.0,50.0,20.55,40.67,60.63,0.0,0.0,0.0,0.0,0.0,0.0,0,1,14.91,1.06,193.65
10954.0,51.0,21.83,43.42,65.0,87.08,91.93,109.68,133.07,157.65,182.35,0,1,13.9,0.55,193.65
9199.0,51.0,22.18,44.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.31,-0.81,193.8
11729.0,52.0,22.57,45.07,68.0,91.27,96.27,114.4,138.08,161.52,184.32,0,1,13.33,0.16,193.97
6503.0,51.0,22.4,44.1,66.22,88.65,0.0,0.0,0.0,0.0,0.0,0,1,13.82,1.59,194.02
11595.0,51.0,22.62,45.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.03,-0.9,194.37
11607.0,51.0,22.97,45.1,67.2,89.2,94.0,111.28,135.22,160.17,184.13,0,1,13.56,1.86,194.45
6775.0,51.0,22.3,44.77,67.3,89.92,94.8,112.72,136.45,160.9,184.53,0,1,13.35,-0.38,194.65
12464.0,51.0,23.5,46.45,69.12,91.67,96.57,114.12,137.42,161.38,184.93,0,1,13.07,1.18,195.3
11133.0,53.0,23.25,46.1,69.1,92.1,97.1,0.0,0.0,0.0,0.0,0,1,13.13,0.87,195.47
12173.0,50.0,22.73,44.75,66.55,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.62,1.59,195.57
12404.0,50.0,23.52,46.88,70.07,93.25,98.35,116.52,139.92,162.95,185.68,0,1,12.84,0.34,195.58
12825.0,50.0,23.75,46.85,69.95,93.17,98.3,116.38,139.92,162.92,0.0,0,1,12.99,1.39,195.87
10732.0,50.0,22.92,45.65,68.37,91.33,0.0,0.0,0.0,0.0,0.0,0,1,13.2,0.42,196.02
13089.0,53.0,22.83,45.48,68.53,91.68,96.63,114.75,0.0,0.0,0.0,0,1,13.25,0.4,196.15
11899.0,51.0,22.7,44.95,67.38,90.43,95.47,113.8,137.78,162.13,185.75,0,1,13.48,1.0,196.38
15552.0,52.0,23.23,46.18,69.12,92.5,97.52,115.78,139.63,163.3,186.5,0,1,13.07,0.61,196.73
12166.0,51.0,23.82,47.48,70.37,93.38,98.37,116.3,139.77,163.45,0.0,0,1,12.68,0.34,196.88
13604.0,52.0,23.72,46.5,69.4,92.42,97.43,115.48,139.4,163.55,186.82,0,1,13.17,2.02,196.93
11776.0,54.0,24.18,46.45,69.03,92.32,97.22,115.45,139.42,163.87,186.9,0,1,13.47,4.11,197.0
14278.0,53.0,23.72,47.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.87,0.87,197.35
14109.0,51.0,23.05,45.12,67.6,90.68,95.63,113.58,137.45,0.0,0.0,1,0,13.59,2.17,197.4
10926.0,50.0,22.9,45.0,67.13,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.57,1.78,197.48
11655.0,54.0,23.57,46.93,69.7,92.47,97.52,115.37,138.55,162.6,186.75,0,1,12.84,0.45,197.55
11408.0,53.0,23.15,47.07,70.27,93.47,98.53,116.52,139.7,163.37,0.0,0,1,12.54,-1.64,197.7
14423.0,51.0,22.53,45.13,67.85,90.93,95.95,113.82,137.43,161.52,186.57,0,1,13.27,-0.16,197.73
14576.0,51.0,23.18,46.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,13.02,0.28,197.83
12333.0,53.0,23.43,46.15,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.2,1.54,197.95
11038.0,54.0,21.97,43.78,65.45,87.32,0.0,0.0,0.0,0.0,0.0,0,1,13.76,0.37,198.28
11420.0,50.0,21.17,42.08,63.15,0.0,0.0,0.0,0.0,0.0,0.0,1,0,14.35,0.62,198.35
11258.0,50.0,24.3,47.63,70.73,93.95,0.0,0.0,0.0,0.0,0.0,0,1,12.86,2.04,198.57
12612.0,54.0,23.93,47.08,69.97,93.08,98.0,116.17,139.85,163.9,187.68,0,1,12.96,1.66,198.62
11891.0,50.0,22.23,43.97,66.63,90.2,95.28,114.02,138.48,0.0,0.0,1,0,13.8,1.11,198.82
11981.0,50.0,23.37,46.02,68.65,91.47,96.38,0.0,0.0,0.0,0.0,0,1,13.25,1.56,198.97
29375.0,50.0,22.3,44.97,68.12,91.43,96.53,114.8,140.1,164.85,188.77,1,0,13.23,-0.82,199.27
12562.0,54.0,23.07,44.85,67.5,89.98,0.0,0.0,0.0,0.0,0.0,0,1,13.77,2.88,199.63
10920.0,51.0,21.25,42.9,65.52,88.98,0.0,0.0,0.0,0.0,0.0,0,1,13.86,-0.93,199.7
11327.0,50.0,23.43,46.57,69.72,93.08,98.2,116.53,140.4,164.65,189.02,1,0,12.96,0.62,199.78
14226.0,51.0,23.45,46.27,69.22,92.32,97.35,115.43,139.35,165.15,0.0,1,0,13.15,1.36,199.83
13782.0,52.0,23.22,45.75,68.3,91.08,96.1,0.0,0.0,0.0,0.0,0,1,13.32,1.51,200.13
9580.0,50.0,23.5,46.43,69.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.08,1.23,200.15
13096.0,52.0,23.78,47.18,70.82,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.82,0.81,200.45
11605.0,54.0,24.25,48.47,72.32,96.72,101.98,0.0,0.0,0.0,0.0,0,1,12.39,0.06,201.42
14352.0,51.0,24.98,48.92,72.57,96.32,101.5,119.87,143.38,167.33,191.02,0,1,12.53,2.13,201.48
11009.0,50.0,23.52,46.77,70.2,93.92,99.05,0.0,0.0,0.0,0.0,0,1,12.9,0.58,201.73
14201.0,50.0,22.22,44.83,67.5,90.92,96.02,114.58,139.03,0.0,0.0,0,1,13.27,-0.87,201.78
15330.0,51.0,23.48,46.9,70.83,94.85,100.0,118.6,142.75,167.22,191.37,0,1,12.81,0.13,201.88
15522.0,52.0,24.03,47.9,71.83,96.07,101.32,119.97,144.22,168.42,192.18,0,1,12.57,0.33,202.28
13886.0,51.0,23.0,45.33,67.67,90.42,95.22,113.53,138.35,163.65,0.0,0,1,13.43,1.48,202.28
7101.0,52.0,22.28,44.42,66.97,90.65,95.65,113.87,0.0,0.0,0.0,0,1,13.55,0.32,202.38
15647.0,50.0,24.58,48.85,72.92,97.75,103.03,121.85,145.97,170.28,193.42,0,1,12.36,0.63,202.53
13026.0,51.0,24.2,47.13,70.1,92.97,97.92,116.12,140.25,164.82,190.98,0,1,13.08,2.69,202.87
14261.0,54.0,22.37,44.35,66.38,88.97,93.92,111.93,136.33,163.8,190.5,0,1,13.65,0.88,202.92
9317.0,51.0,21.72,43.9,65.93,89.58,94.63,112.87,138.15,163.22,189.45,0,1,13.53,-1.05,203.25
15545.0,54.0,23.07,45.63,68.1,91.3,96.25,114.1,0.0,0.0,0.0,0,1,13.3,1.12,203.87
14522.0,52.0,23.58,47.08,70.33,94.27,99.2,0.0,0.0,0.0,0.0,0,1,12.77,0.17,203.98
11024.0,54.0,24.93,47.95,71.25,95.03,100.2,0.0,0.0,0.0,0.0,0,1,13.03,3.98,204.1
12081.0,52.0,23.3,46.22,69.62,93.27,0.0,0.0,0.0,0.0,0.0,1,0,13.09,0.82,204.43
14324.0,50.0,24.48,48.52,72.58,96.45,101.63,0.0,0.0,0.0,0.0,0,1,12.48,0.91,204.53
14079.0,51.0,23.37,47.18,71.38,95.73,100.9,119.93,144.45,0.0,0.0,0,1,12.6,-0.93,204.65
10120.0,52.0,22.13,43.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.82,0.98,204.9
10190.0,51.0,23.87,47.7,71.23,95.07,100.2,118.95,143.27,168.4,194.48,0,1,12.59,0.08,205.32
13295.0,51.0,23.4,46.68,69.83,93.2,98.97,117.55,142.47,168.25,193.98,0,1,12.89,0.26,205.48
18546.0,51.0,22.88,45.9,69.52,93.63,98.98,118.65,0.0,0.0,0.0,1,0,13.03,-0.31,205.72
15498.0,51.0,24.58,48.78,73.03,97.47,102.77,121.83,146.65,171.53,195.5,1,0,12.4,0.78,205.78
14337.0,54.0,24.42,48.5,73.53,97.58,102.82,121.37,146.05,171.05,0.0,0,1,12.46,0.7,206.08
13254.0,52.0,22.1,44.62,67.32,90.57,95.7,0.0,0.0,0.0,0.0,0,1,13.32,-0.94,206.38
10671.0,51.0,22.55,45.3,68.2,91.92,97.05,116.27,141.6,168.52,195.57,0,1,13.19,-0.44,206.47
15672.0,54.0,24.53,49.83,74.32,98.9,104.15,0.0,0.0,0.0,0.0,0,1,11.86,-1.55,206.53
12375.0,51.0,22.83,44.62,66.98,89.67,94.7,113.48,139.98,166.73,194.3,0,1,13.77,2.33,206.65
12950.0,52.0,23.58,47.12,70.85,95.48,100.8,120.23,145.4,171.2,195.85,0,1,12.74,0.08,206.72
12922.0,54.0,23.27,46.48,69.85,93.23,98.32,116.78,0.0,0.0,0.0,0,1,12.93,0.13,206.87
11802.0,51.0,23.47,46.68,70.3,94.27,99.52,118.6,143.62,169.78,195.65,0,1,12.93,0.56,207.4
14194.0,51.0,23.4,46.02,69.1,92.57,0.0,0.0,0.0,0.0,0.0,1,0,13.26,1.69,207.68
16409.0,53.0,23.4,47.15,71.12,95.78,101.05,120.77,146.37,172.45,197.57,1,0,12.63,-0.74,208.07
12037.0,54.0,23.63,46.68,69.98,94.0,99.33,118.42,143.65,169.63,195.77,0,1,13.02,1.24,208.1
18979.0,51.0,24.4,47.95,71.65,95.8,101.02,119.7,144.6,170.8,196.57,1,0,12.74,1.77,208.12
13495.0,54.0,24.3,47.53,72.55,96.9,102.23,121.35,146.83,172.42,197.37,0,1,12.91,2.25,208.13
11657.0,53.0,23.92,47.0,70.17,93.47,98.52,117.12,0.0,0.0,0.0,0,1,13.0,1.79,208.22
12908.0,52.0,23.5,46.92,70.95,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.81,0.17,208.27
18607.0,51.0,24.52,48.55,72.12,95.95,101.15,120.28,145.68,171.93,197.05,1,0,12.48,1.01,208.28
29265.0,50.0,25.43,49.33,73.25,97.35,102.58,122.13,147.33,172.78,0.0,0,1,12.55,3.1,208.67
9711.0,52.0,22.68,44.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.61,1.43,208.83
11336.0,51.0,23.7,48.0,72.53,97.25,102.75,122.55,148.68,174.58,198.97,1,0,12.35,-1.25,209.37
10857.0,54.0,23.85,47.13,72.17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.89,1.21,209.38
15005.0,54.0,23.5,46.87,70.15,94.03,99.33,118.47,144.18,170.93,197.63,0,1,12.84,0.28,209.52
8679.0,50.0,22.45,44.95,67.48,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.33,-0.11,209.67
13296.0,52.0,24.3,48.1,71.87,95.7,100.92,119.73,144.73,170.82,197.03,0,1,12.61,1.04,209.7
17397.0,50.0,25.55,50.17,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.19,1.85,210.23
15184.0,51.0,23.95,47.95,72.15,96.43,0.0,0.0,0.0,0.0,0.0,0,1,12.5,-0.1,210.7
13728.0,54.0,24.13,48.57,73.62,98.05,103.4,122.6,0.0,0.0,0.0,0,1,12.27,-0.64,210.85
19424.0,51.0,24.88,49.8,74.97,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.04,-0.08,211.5
31876.0,50.0,25.08,49.73,74.08,98.57,103.9,123.5,149.23,174.98,200.63,0,1,12.17,0.86,211.55
19489.0,54.0,25.22,49.1,72.45,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.56,2.73,212.07
14873.0,53.0,24.03,47.7,71.17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.67,0.75,212.28
15238.0,53.0,23.4,46.58,70.12,94.03,99.15,118.12,143.57,170.68,199.32,0,1,12.94,0.47,212.65
14984.0,53.0,23.37,46.97,70.3,93.92,99.07,117.77,143.35,170.77,0.0,0,1,12.71,-0.49,213.07
15187.0,51.0,24.83,49.6,74.65,99.9,105.42,125.3,151.18,177.35,202.58,0,1,12.11,0.12,213.28
15648.0,50.0,22.95,46.08,69.72,94.25,99.6,119.07,145.12,172.77,200.95,1,0,12.97,-0.39,213.35
20508.0,51.0,25.9,50.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.01,1.83,213.55
13670.0,51.0,24.6,48.8,72.92,97.63,102.98,122.42,148.23,175.1,201.88,0,1,12.4,0.82,213.67
12957.0,51.0,24.32,48.05,71.83,96.17,101.33,0.0,0.0,0.0,0.0,0,1,12.64,1.23,213.8
15884.0,50.0,23.35,48.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.0,-3.41,214.2
9718.0,50.0,22.6,45.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,13.04,-0.88,214.47
13313.0,51.0,24.2,48.12,71.97,96.9,102.2,122.05,148.27,175.28,202.68,0,1,12.54,0.58,214.53
12696.0,54.0,23.92,48.83,72.68,97.23,102.65,122.42,149.1,176.3,203.47,0,1,12.04,-2.03,214.63
29112.0,52.0,26.13,50.43,74.98,99.82,105.3,125.32,152.07,179.35,204.6,0,1,12.35,3.63,215.42
20272.0,53.0,26.03,51.22,76.5,101.82,0.0,0.0,0.0,0.0,0.0,1,0,11.91,1.64,215.47
11188.0,50.0,24.55,49.08,75.83,100.55,105.98,125.67,152.23,178.5,204.57,0,1,12.23,0.04,215.65
12645.0,50.0,23.77,47.77,72.42,97.55,102.93,122.92,149.48,177.1,204.08,1,0,12.5,-0.48,215.8
15411.0,53.0,24.8,49.35,74.37,99.6,105.15,125.0,0.0,0.0,0.0,0,1,12.22,0.51,216.05
15725.0,50.0,24.57,49.22,74.1,99.25,104.7,124.3,149.85,176.53,203.9,1,0,12.17,-0.16,216.1
12507.0,51.0,23.88,47.55,71.53,95.7,101.0,120.18,146.23,173.55,203.05,0,1,12.67,0.44,216.68
21350.0,53.0,25.57,50.78,75.62,100.83,106.33,126.03,151.78,178.3,204.72,1,0,11.9,0.71,216.72
18823.0,51.0,25.18,49.7,74.5,99.33,104.8,124.15,150.35,177.68,204.83,1,0,12.23,1.33,217.37
9111.0,52.0,23.65,47.47,71.9,97.27,102.93,124.05,151.45,0.0,0.0,0,1,12.59,-0.36,218.2
16117.0,51.0,25.28,50.47,75.65,101.05,106.53,126.35,152.88,179.85,206.77,1,0,11.91,0.18,218.73
15786.0,53.0,23.95,47.58,72.03,97.6,103.05,124.3,152.13,180.3,207.72,1,0,12.7,0.67,219.73
19558.0,53.0,25.42,51.0,76.87,102.73,108.3,128.42,154.52,181.22,207.93,1,0,11.73,-0.31,220.2
13793.0,53.0,24.5,50.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.73,-2.16,220.53
19662.0,51.0,24.88,49.55,75.6,100.92,106.43,126.42,153.12,180.87,208.08,1,0,12.16,0.42,220.57
13485.0,53.0,23.18,46.83,70.9,95.93,101.42,122.17,149.7,0.0,0.0,0,1,12.68,-1.0,220.77
24684.0,50.0,28.33,53.4,79.15,104.07,109.4,0.0,0.0,0.0,0.0,1,0,11.97,6.1,220.92
13525.0,52.0,24.9,49.3,73.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.3,1.01,220.95
20983.0,51.0,25.32,49.92,75.2,100.45,105.87,125.95,153.15,181.48,208.32,1,0,12.2,1.44,221.28
20094.0,50.0,26.32,52.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.49,0.42,221.37
7084.0,50.0,21.13,42.08,63.3,84.87,89.55,107.43,134.03,172.78,207.6,0,1,14.32,0.43,221.55
11364.0,50.0,25.17,50.53,76.1,102.57,108.13,128.62,155.23,182.63,210.0,0,1,11.83,-0.38,221.98
12509.0,53.0,25.92,51.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.59,0.08,222.33
20579.0,51.0,24.87,50.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.9,-0.66,223.9
19445.0,52.0,24.55,49.45,74.35,100.68,106.43,127.37,155.58,0.0,0.0,1,0,12.05,-0.71,223.92
23147.0,51.0,25.65,50.92,76.47,102.28,107.83,127.85,154.67,182.5,211.12,1,0,11.87,0.75,224.4
23169.0,50.0,26.32,52.32,78.83,105.72,111.62,132.85,160.28,187.12,213.32,1,0,11.54,0.61,224.5
19283.0,50.0,24.42,49.2,74.93,101.42,107.17,0.0,0.0,0.0,0.0,1,0,12.11,-0.73,225.27
20620.0,50.0,25.47,50.68,75.9,101.68,107.08,0.0,0.0,0.0,0.0,1,0,11.9,0.51,226.63
22919.0,54.0,25.9,51.93,78.03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.53,-0.25,226.8
14200.0,53.0,26.0,51.25,76.72,103.32,108.68,129.58,157.73,0.0,0.0,0,1,11.88,1.46,227.2
20757.0,52.0,26.33,52.68,79.27,106.03,111.87,132.68,160.42,0.0,0.0,1,0,11.39,-0.04,227.7
20889.0,52.0,25.5,50.75,76.23,102.25,107.95,128.5,155.97,184.9,214.23,1,0,11.88,0.49,227.95
7586.0,50.0,27.02,52.73,77.98,103.73,0.0,0.0,0.0,0.0,0.0,1,0,11.67,2.48,228.1
21402.0,51.0,27.4,54.5,81.47,108.82,114.75,135.85,163.17,0.0,0.0,1,0,11.07,0.55,228.87
21933.0,52.0,26.58,52.83,79.35,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.43,0.62,228.93
21596.0,53.0,27.37,54.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.13,0.75,229.0
9487.0,50.0,25.92,51.8,77.23,103.62,109.8,130.33,157.45,187.6,216.25,0,1,11.59,0.08,229.18
10316.0,51.0,27.55,54.12,80.55,107.05,112.87,133.78,161.97,190.75,217.25,0,1,11.29,1.81,229.18
22827.0,51.0,26.15,51.93,78.42,105.17,111.05,132.0,160.1,189.07,217.1,1,0,11.64,0.71,229.28
29167.0,52.0,27.25,54.42,81.68,108.82,114.47,135.78,163.27,190.6,217.6,0,1,11.04,0.15,229.42
22491.0,54.0,26.35,52.53,78.8,105.38,112.08,132.8,160.78,189.48,217.38,1,0,11.46,0.32,229.65
22505.0,52.0,26.88,52.85,79.48,0.0,0.0,0.0,0.0,0.0,0.0,1,0,11.55,1.72,230.08
22238.0,54.0,27.92,54.85,81.85,108.8,114.52,135.4,163.5,191.75,218.3,1,0,11.14,1.8,230.2
14338.0,54.0,24.02,47.92,71.82,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.55,0.25,230.37
22867.0,50.0,27.35,54.15,80.93,108.0,113.98,135.27,0.0,0.0,0.0,1,0,11.19,1.02,230.42
22278.0,52.0,26.2,52.02,77.82,104.4,110.22,131.15,159.37,189.12,217.77,1,0,11.62,0.73,230.48
23044.0,50.0,26.18,52.02,78.32,105.58,111.43,133.05,161.82,190.95,218.23,1,0,11.61,0.65,230.53
21347.0,51.0,27.28,54.57,81.77,109.02,114.97,136.2,164.63,0.0,0.0,1,0,10.99,-0.02,230.58
8699.0,50.0,24.98,50.5,76.97,106.55,112.18,133.42,161.07,191.45,218.78,0,1,11.76,-1.07,230.83
20595.0,50.0,24.3,47.93,72.13,0.0,0.0,0.0,0.0,0.0,0.0,1,0,12.7,1.4,230.95
31656.0,54.0,26.7,51.98,77.17,102.98,108.6,129.27,0.0,0.0,0.0,0,1,11.87,2.73,231.13
22886.0,54.0,28.65,54.88,81.63,108.5,114.43,135.6,163.55,191.72,219.73,1,0,11.44,4.41,232.38
22495.0,52.0,26.95,53.68,81.15,108.03,113.95,134.78,162.48,191.55,220.08,1,0,11.22,0.41,233.0
31535.0,54.0,25.62,51.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,11.75,0.18,233.07
31207.0,54.0,28.2,53.37,78.47,103.77,109.23,130.15,158.48,0.0,0.0,0,1,11.92,5.68,233.52
20316.0,53.0,26.93,53.72,80.38,107.37,0.0,0.0,0.0,0.0,0.0,1,0,11.2,0.26,233.73
22646.0,51.0,26.28,52.92,81.12,108.27,114.17,135.33,0.0,0.0,0.0,1,0,11.26,-0.68,233.92
15129.0,53.0,24.1,48.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,12.06,-1.59,234.12
22978.0,54.0,25.47,51.42,77.53,104.43,110.42,132.03,161.67,192.42,222.58,1,0,11.56,-0.93,235.22
23280.0,52.0,27.42,54.92,82.1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,10.91,-0.15,235.42
22235.0,50.0,26.45,53.02,80.03,107.78,0.0,0.0,0.0,0.0,0.0,1,0,11.29,-0.23,235.82
27362.0,50.0,28.75,56.17,83.6,111.27,117.38,0.0,0.0,0.0,0.0,1,0,10.94,2.37,235.92
22930.0,50.0,27.08,54.48,82.33,110.67,116.75,138.43,167.3,196.3,223.97,1,0,10.95,-0.59,236.13
22400.0,52.0,26.42,53.6,81.48,109.68,115.83,137.83,166.87,196.68,225.12,1,0,11.04,-1.42,236.85
